Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
1572998400.0,2019-11-06,XRPUSD,0.3009,0.3143,0.2971,0.3104,11502934.81,3495004.93
1572912000.0,2019-11-05,XRPUSD,0.2996,0.3056,0.295,0.3009,11146980.87,3351005.38
1572825600.0,2019-11-04,XRPUSD,0.2902,0.3009,0.2893,0.2996,9185567.49,2705597.69
1572739200.0,2019-11-03,XRPUSD,0.2952,0.2962,0.289,0.2902,10655287.29,3104671.86
1572652800.0,2019-11-02,XRPUSD,0.292,0.298,0.2919,0.2952,8864529.84,2615509.94
1572566400.0,2019-11-01,XRPUSD,0.2946,0.2946,0.2845,0.292,8447670.13,2455652.03
1572480000.0,2019-10-31,XRPUSD,0.2952,0.2989,0.2852,0.2946,11198193.87,3288282.53
1572393600.0,2019-10-30,XRPUSD,0.3026,0.3065,0.2905,0.2952,9041862.54,2676698.77
1572307200.0,2019-10-29,XRPUSD,0.2944,0.31,0.2927,0.3026,22733720.1,6860745.08
1572220800.0,2019-10-28,XRPUSD,0.2992,0.306,0.2943,0.2944,12362468.13,3704771.14
1572134400.0,2019-10-27,XRPUSD,0.2945,0.3033,0.2909,0.2992,12137142.79,3610166.21
1572048000.0,2019-10-26,XRPUSD,0.2986,0.315,0.2836,0.2945,24306704.96,7267420.82
1571961600.0,2019-10-25,XRPUSD,0.2767,0.3085,0.2751,0.2986,21222977.76,6202569.0
1571875200.0,2019-10-24,XRPUSD,0.2736,0.2809,0.2661,0.2767,8385861.02,2295173.86
1571788800.0,2019-10-23,XRPUSD,0.2904,0.2913,0.2473,0.2736,25412957.78,6877772.03
1571702400.0,2019-10-22,XRPUSD,0.2926,0.3032,0.2722,0.2904,14918756.84,4381874.07
1571616000.0,2019-10-21,XRPUSD,0.2941,0.2957,0.2887,0.2926,8600080.53,2506602.39
1571529600.0,2019-10-20,XRPUSD,0.2917,0.2975,0.2812,0.2941,9596536.59,2779996.49
1571443200.0,2019-10-19,XRPUSD,0.2942,0.2992,0.2871,0.2917,9437498.65,2769738.5
1571356800.0,2019-10-18,XRPUSD,0.3018,0.31,0.2847,0.2942,23005192.84,6732593.47
1571270400.0,2019-10-17,XRPUSD,0.2836,0.3041,0.2801,0.3018,22779246.47,6738041.12
1571184000.0,2019-10-16,XRPUSD,0.2883,0.292,0.2781,0.2836,13625388.42,3879448.33
1571097600.0,2019-10-15,XRPUSD,0.2977,0.2993,0.2827,0.2883,15975275.44,4637681.61
1571011200.0,2019-10-14,XRPUSD,0.2775,0.298,0.2768,0.2977,19318700.66,5591130.47
1570924800.0,2019-10-13,XRPUSD,0.2727,0.2821,0.2717,0.2775,7289738.33,2027777.64
1570838400.0,2019-10-12,XRPUSD,0.2677,0.2774,0.2677,0.2727,5572262.86,1522202.28
1570752000.0,2019-10-11,XRPUSD,0.2711,0.2762,0.2652,0.2677,10164596.94,2734388.0
1570665600.0,2019-10-10,XRPUSD,0.2819,0.2823,0.2651,0.2711,9171634.24,2502306.81
1570579200.0,2019-10-09,XRPUSD,0.2778,0.2873,0.2735,0.2819,13544243.34,3800399.98
1570492800.0,2019-10-08,XRPUSD,0.2765,0.2856,0.2712,0.2778,15018873.95,4167957.44
1570406400.0,2019-10-07,XRPUSD,0.2555,0.2822,0.2537,0.2765,30264477.72,8258398.84
1570320000.0,2019-10-06,XRPUSD,0.2537,0.2566,0.251,0.2555,6472835.37,1640747.66
1570233600.0,2019-10-05,XRPUSD,0.2528,0.2568,0.2471,0.2537,6823171.83,1721209.44
1570147200.0,2019-10-04,XRPUSD,0.247,0.2572,0.2451,0.2528,9304730.73,2343398.11
1570060800.0,2019-10-03,XRPUSD,0.2535,0.254,0.241,0.247,13804827.32,3414930.58
1569974400.0,2019-10-02,XRPUSD,0.248,0.255,0.2447,0.2535,17027724.42,4251346.25
1569888000.0,2019-10-01,XRPUSD,0.2567,0.2615,0.2437,0.248,16379570.55,4147990.42
1569801600.0,2019-09-30,XRPUSD,0.2404,0.2618,0.2353,0.2567,24871266.08,6284958.55
1569715200.0,2019-09-29,XRPUSD,0.2423,0.2427,0.2349,0.2404,8511064.59,2033325.82
1569628800.0,2019-09-28,XRPUSD,0.2428,0.2451,0.2378,0.2423,7648509.26,1846524.68
1569542400.0,2019-09-27,XRPUSD,0.2426,0.2474,0.2332,0.2428,21154475.03,5064439.19
1569456000.0,2019-09-26,XRPUSD,0.2456,0.2499,0.2241,0.2426,19201505.96,4577420.48
1569369600.0,2019-09-25,XRPUSD,0.2339,0.2498,0.2318,0.2456,16094249.44,3874622.09
1569283200.0,2019-09-24,XRPUSD,0.2674,0.2728,0.2058,0.2339,55242936.75,13315224.59
1569196800.0,2019-09-23,XRPUSD,0.2765,0.2864,0.2641,0.2674,19511722.48,5363887.91
1569110400.0,2019-09-22,XRPUSD,0.2895,0.2897,0.2683,0.2765,16755575.73,4641777.22
1569024000.0,2019-09-21,XRPUSD,0.2936,0.2977,0.286,0.2895,10050670.03,2924282.91
1568937600.0,2019-09-20,XRPUSD,0.3017,0.3021,0.284,0.2936,19942133.18,5822438.64
1568851200.0,2019-09-19,XRPUSD,0.3136,0.3136,0.282,0.3017,45106131.97,13413891.3
1568764800.0,2019-09-18,XRPUSD,0.2856,0.327,0.2854,0.3136,48595931.24,15061555.63
1568678400.0,2019-09-17,XRPUSD,0.2611,0.2992,0.2599,0.2856,48468715.46,13767304.04
1568592000.0,2019-09-16,XRPUSD,0.2604,0.2635,0.2566,0.2611,7710492.43,2005511.44
1568505600.0,2019-09-15,XRPUSD,0.2619,0.2644,0.2592,0.2604,4260364.37,1112752.25
1568419200.0,2019-09-14,XRPUSD,0.2559,0.2652,0.2545,0.2619,6796994.43,1778576.31
1568332800.0,2019-09-13,XRPUSD,0.254,0.2561,0.2522,0.2559,5307770.24,1348867.22
1568246400.0,2019-09-12,XRPUSD,0.2553,0.2568,0.2506,0.254,8378479.88,2123095.85
1568160000.0,2019-09-11,XRPUSD,0.2585,0.2599,0.251,0.2553,4965698.04,1262437.54
1568073600.0,2019-09-10,XRPUSD,0.2588,0.2636,0.2531,0.2585,8828368.24,2285926.8
1567987200.0,2019-09-09,XRPUSD,0.2625,0.2649,0.2565,0.2588,9375041.73,2437932.57
1567900800.0,2019-09-08,XRPUSD,0.2605,0.2664,0.2547,0.2625,10956555.65,2853820.95
1567814400.0,2019-09-07,XRPUSD,0.2515,0.2635,0.2506,0.2605,7974907.36,2065646.05
1567728000.0,2019-09-06,XRPUSD,0.2562,0.26,0.247,0.2515,7387943.92,1876184.63
1567641600.0,2019-09-05,XRPUSD,0.2588,0.2591,0.2526,0.2562,5296419.73,1356964.33
1567555200.0,2019-09-04,XRPUSD,0.2632,0.2632,0.2564,0.2588,7417195.85,1927889.21
1567468800.0,2019-09-03,XRPUSD,0.2617,0.2673,0.2585,0.2632,5153004.27,1354457.66
1567382400.0,2019-09-02,XRPUSD,0.2566,0.2651,0.2538,0.2617,6173409.76,1597568.64
1567296000.0,2019-09-01,XRPUSD,0.258,0.259,0.2509,0.2566,4965317.25,1273425.02
1567209600.0,2019-08-31,XRPUSD,0.2555,0.2605,0.2531,0.258,4053104.79,1040310.89
1567123200.0,2019-08-30,XRPUSD,0.2569,0.2572,0.2525,0.2555,4061754.09,1034973.5
1567036800.0,2019-08-29,XRPUSD,0.2563,0.2623,0.2472,0.2569,14509267.41,3684565.46
1566950400.0,2019-08-28,XRPUSD,0.2691,0.2692,0.246,0.2563,11649159.24,2968147.33
1566864000.0,2019-08-27,XRPUSD,0.2701,0.2702,0.264,0.2691,3899803.66,1044478.67
1566777600.0,2019-08-26,XRPUSD,0.2698,0.2805,0.2665,0.2701,8633819.83,2350337.86
1566691200.0,2019-08-25,XRPUSD,0.2717,0.2763,0.266,0.2698,7356601.66,1995277.06
1566604800.0,2019-08-24,XRPUSD,0.2774,0.278,0.263,0.2717,6844558.48,1849786.55
1566518400.0,2019-08-23,XRPUSD,0.2713,0.2788,0.2678,0.2774,6189439.25,1697736.2
1566432000.0,2019-08-22,XRPUSD,0.2657,0.2742,0.2604,0.2713,10320119.21,2770361.85
1566345600.0,2019-08-21,XRPUSD,0.2741,0.31,0.2579,0.2657,9368304.36,2480257.96
1566259200.0,2019-08-20,XRPUSD,0.2823,0.2825,0.2701,0.2741,5337503.24,1467228.13
1566172800.0,2019-08-19,XRPUSD,0.2832,0.2907,0.2763,0.2823,10350209.33,2930589.11
1566086400.0,2019-08-18,XRPUSD,0.2659,0.292,0.2637,0.2832,13636544.99,3827939.11
1566000000.0,2019-08-17,XRPUSD,0.2611,0.2695,0.2581,0.2659,9362959.39,2469344.32
1565913600.0,2019-08-16,XRPUSD,0.2645,0.265,0.2544,0.2611,9760273.84,2543496.16
1565827200.0,2019-08-15,XRPUSD,0.2619,0.2684,0.2486,0.2645,18325336.6,4765324.01
1565740800.0,2019-08-14,XRPUSD,0.2969,0.2974,0.2336,0.2619,32209237.2,8470381.13
1565654400.0,2019-08-13,XRPUSD,0.3003,0.3007,0.2919,0.2969,6044921.19,1790518.1
1565568000.0,2019-08-12,XRPUSD,0.3022,0.3049,0.2976,0.3003,4174270.96,1253382.64
1565481600.0,2019-08-11,XRPUSD,0.2981,0.306,0.2944,0.3022,5500460.72,1657731.68
1565395200.0,2019-08-10,XRPUSD,0.2962,0.3053,0.291,0.2981,8310687.51,2476129.34
1565308800.0,2019-08-09,XRPUSD,0.308,0.3084,0.2894,0.2962,9629425.08,2875516.26
1565222400.0,2019-08-08,XRPUSD,0.311,0.3114,0.3037,0.308,6476523.81,1988019.85
1565136000.0,2019-08-07,XRPUSD,0.311,0.3158,0.3065,0.311,7708270.61,2392602.15
1565049600.0,2019-08-06,XRPUSD,0.3214,0.3247,0.3065,0.311,9698266.9,3061553.83
1564963200.0,2019-08-05,XRPUSD,0.3194,0.3317,0.3194,0.3214,7997910.2,2591576.77
1564876800.0,2019-08-04,XRPUSD,0.316,0.3235,0.3123,0.3194,4933016.96,1574732.83
1564790400.0,2019-08-03,XRPUSD,0.3114,0.318,0.3113,0.316,3769320.16,1187657.9
1564704000.0,2019-08-02,XRPUSD,0.3166,0.318,0.3094,0.3114,4473689.25,1402890.92
1564617600.0,2019-08-01,XRPUSD,0.32,0.32,0.3118,0.3166,5531506.56,1739873.52
1564531200.0,2019-07-31,XRPUSD,0.3187,0.324,0.314,0.32,7040186.99,2240685.54
1564444800.0,2019-07-30,XRPUSD,0.3102,0.322,0.3064,0.3187,6633554.13,2100307.88
1564358400.0,2019-07-29,XRPUSD,0.3116,0.3142,0.3054,0.3102,5760009.9,1779323.34
1564272000.0,2019-07-28,XRPUSD,0.3097,0.3143,0.2992,0.3116,6428143.82,1983270.22
1564185600.0,2019-07-27,XRPUSD,0.3239,0.328,0.3056,0.3097,11261995.42,3574109.99
1564099200.0,2019-07-26,XRPUSD,0.313,0.3255,0.3077,0.3239,8409374.07,2664528.27
1564012800.0,2019-07-25,XRPUSD,0.3161,0.3239,0.3116,0.313,11106215.51,3521766.01
1563926400.0,2019-07-24,XRPUSD,0.3078,0.3185,0.3028,0.3161,8809360.01,2738704.33
1563840000.0,2019-07-23,XRPUSD,0.3209,0.3209,0.3058,0.3078,8317310.9,2598027.71
1563753600.0,2019-07-22,XRPUSD,0.3313,0.3324,0.3155,0.3209,7484095.45,2409789.5
1563667200.0,2019-07-21,XRPUSD,0.3335,0.3355,0.3214,0.3313,17351709.76,5672975.56
1563580800.0,2019-07-20,XRPUSD,0.3202,0.3419,0.3192,0.3335,11146629.59,3684593.68
1563494400.0,2019-07-19,XRPUSD,0.321,0.3229,0.31,0.3202,12283907.78,3899023.85
1563408000.0,2019-07-18,XRPUSD,0.3103,0.3273,0.3037,0.321,13774958.47,4377084.42
1563321600.0,2019-07-17,XRPUSD,0.2951,0.3249,0.2934,0.3103,13564077.87,4204692.12
1563235200.0,2019-07-16,XRPUSD,0.3138,0.3203,0.2835,0.2951,19820092.62,6000517.3
1563148800.0,2019-07-15,XRPUSD,0.3151,0.3236,0.2957,0.3138,18342908.59,5706983.8
1563062400.0,2019-07-14,XRPUSD,0.332,0.3356,0.3,0.3151,12679178.61,3996010.01
1562976000.0,2019-07-13,XRPUSD,0.3448,0.3452,0.324,0.332,9837247.71,3265459.07
1562889600.0,2019-07-12,XRPUSD,0.3294,0.3504,0.3192,0.3448,15430935.24,5137317.57
1562803200.0,2019-07-11,XRPUSD,0.3611,0.3625,0.303,0.3294,27811432.83,9196646.95
1562716800.0,2019-07-10,XRPUSD,0.3943,0.3969,0.346,0.3611,28553027.97,10419928.25
1562630400.0,2019-07-09,XRPUSD,0.4028,0.4079,0.39,0.3943,9205109.04,3677600.0
1562544000.0,2019-07-08,XRPUSD,0.399,0.4047,0.3933,0.4028,8659712.21,3453346.13
1562457600.0,2019-07-07,XRPUSD,0.3892,0.4013,0.3865,0.399,8588248.17,3385714.76
1562371200.0,2019-07-06,XRPUSD,0.3794,0.4108,0.3794,0.3892,12640921.34,4992628.57
1562284800.0,2019-07-05,XRPUSD,0.3871,0.3878,0.374,0.3794,15412302.68,5861574.7
1562198400.0,2019-07-04,XRPUSD,0.4059,0.4063,0.3857,0.3871,6843577.46,2704341.37
1562112000.0,2019-07-03,XRPUSD,0.3978,0.4068,0.395,0.4059,12877221.26,5169498.8
1562025600.0,2019-07-02,XRPUSD,0.405,0.4088,0.3813,0.3978,20095674.46,7880936.92
1561939200.0,2019-07-01,XRPUSD,0.3922,0.4189,0.385,0.405,18871794.05,7548478.7
1561852800.0,2019-06-30,XRPUSD,0.4248,0.427,0.3912,0.3922,13916414.52,5651199.2
1561766400.0,2019-06-29,XRPUSD,0.4247,0.4274,0.4002,0.4248,19011874.94,7888525.34
1561680000.0,2019-06-28,XRPUSD,0.4041,0.4252,0.3965,0.4247,18809098.45,7702937.6
1561593600.0,2019-06-27,XRPUSD,0.4627,0.4673,0.3871,0.4041,63179349.01,26537454.85
1561507200.0,2019-06-26,XRPUSD,0.4661,0.495,0.39,0.4627,52225039.65,24625741.31
1561420800.0,2019-06-25,XRPUSD,0.4724,0.4751,0.4549,0.4661,19147413.45,8915526.49
1561334400.0,2019-06-24,XRPUSD,0.4661,0.4743,0.4455,0.4724,16785730.38,7711023.77
1561248000.0,2019-06-23,XRPUSD,0.474,0.4883,0.4594,0.4661,17257003.56,8195656.97
1561161600.0,2019-06-22,XRPUSD,0.445,0.5086,0.4422,0.474,38332511.02,18055101.34
1561075200.0,2019-06-21,XRPUSD,0.43,0.45,0.43,0.445,14264455.28,6283873.68
1560988800.0,2019-06-20,XRPUSD,0.4349,0.4363,0.4213,0.43,13451052.19,5765169.5
1560902400.0,2019-06-19,XRPUSD,0.4271,0.4391,0.4244,0.4349,12034879.53,5192378.67
1560816000.0,2019-06-18,XRPUSD,0.4477,0.4558,0.4174,0.4271,24786998.36,10795847.99
1560729600.0,2019-06-17,XRPUSD,0.429,0.4629,0.4268,0.4477,23087300.98,10220376.09
1560643200.0,2019-06-16,XRPUSD,0.411,0.442,0.4085,0.429,24279409.31,10310075.54
1560556800.0,2019-06-15,XRPUSD,0.4039,0.4141,0.4028,0.411,7788309.02,3183227.16
1560470400.0,2019-06-14,XRPUSD,0.3997,0.4057,0.392,0.4039,10484785.21,4166984.71
1560384000.0,2019-06-13,XRPUSD,0.4029,0.41,0.3953,0.3997,9622552.42,3871680.68
1560297600.0,2019-06-12,XRPUSD,0.3939,0.4047,0.3886,0.4029,12221802.57,4844243.31
1560211200.0,2019-06-11,XRPUSD,0.4014,0.4039,0.3832,0.3939,11628816.49,4554377.15
1560124800.0,2019-06-10,XRPUSD,0.3854,0.405,0.3802,0.4014,17786405.72,7022046.86
1560038400.0,2019-06-09,XRPUSD,0.4084,0.4115,0.3682,0.3854,23692762.22,9172100.6
1559952000.0,2019-06-08,XRPUSD,0.4209,0.4228,0.4025,0.4084,8153507.44,3356791.17
1559865600.0,2019-06-07,XRPUSD,0.4203,0.432,0.4157,0.4209,15878006.99,6709193.92
1559779200.0,2019-06-06,XRPUSD,0.4009,0.4269,0.3916,0.4203,24559412.15,10084192.81
1559692800.0,2019-06-05,XRPUSD,0.3975,0.406,0.3879,0.4009,19774002.47,7892897.23
1559606400.0,2019-06-04,XRPUSD,0.4177,0.4435,0.384,0.3975,34883999.04,14020166.23
1559520000.0,2019-06-03,XRPUSD,0.4451,0.4646,0.4172,0.4177,31575566.08,13916717.56
1559433600.0,2019-06-02,XRPUSD,0.4293,0.4475,0.4284,0.4451,10302319.98,4531988.14
1559347200.0,2019-06-01,XRPUSD,0.4384,0.4417,0.4174,0.4293,12689401.51,5473647.75
1559260800.0,2019-05-31,XRPUSD,0.419,0.4415,0.4061,0.4384,18649254.1,7884781.5
1559174400.0,2019-05-30,XRPUSD,0.4443,0.478,0.4,0.419,52378414.45,23254576.73
1559088000.0,2019-05-29,XRPUSD,0.4491,0.4575,0.4203,0.4443,23824408.86,10560750.93
1559001600.0,2019-05-28,XRPUSD,0.4344,0.46,0.39,0.4491,37790360.19,16515093.02
1558915200.0,2019-05-27,XRPUSD,0.41,0.4477,0.4064,0.4344,27066491.2,11443052.59
1558828800.0,2019-05-26,XRPUSD,0.3878,0.4158,0.3763,0.41,20564751.71,8154479.49
1558742400.0,2019-05-25,XRPUSD,0.384,0.398,0.3823,0.3878,6953240.87,2698821.7
1558656000.0,2019-05-24,XRPUSD,0.3801,0.3955,0.3715,0.384,18773787.22,7278225.2
1558569600.0,2019-05-23,XRPUSD,0.3719,0.3849,0.3612,0.3801,18889999.53,7046015.09
1558483200.0,2019-05-22,XRPUSD,0.3975,0.4134,0.3647,0.3719,25573016.95,9915269.73
1558396800.0,2019-05-21,XRPUSD,0.3997,0.4092,0.3877,0.3975,14188255.25,5645081.79
1558310400.0,2019-05-20,XRPUSD,0.4188,0.4188,0.38,0.3997,21565882.62,8573060.62
1558224000.0,2019-05-19,XRPUSD,0.3721,0.4297,0.3705,0.4188,27071364.13,10970963.23
1558137600.0,2019-05-18,XRPUSD,0.3903,0.395,0.3632,0.3721,14084000.97,5329660.82
1558051200.0,2019-05-17,XRPUSD,0.4201,0.425,0.358,0.3903,51478469.02,19562767.99
1557964800.0,2019-05-16,XRPUSD,0.4594,0.48,0.374,0.4201,60161387.54,25827378.82
1557878400.0,2019-05-15,XRPUSD,0.4085,0.469,0.4069,0.4594,64815991.27,28124077.11
1557792000.0,2019-05-14,XRPUSD,0.3243,0.4244,0.323,0.4085,106362781.72,41315084.39
1557705600.0,2019-05-13,XRPUSD,0.3107,0.3321,0.3077,0.3243,22972118.25,7476049.36
1557619200.0,2019-05-12,XRPUSD,0.3226,0.3315,0.3021,0.3107,24433328.42,7709366.09
1557532800.0,2019-05-11,XRPUSD,0.2977,0.341,0.297,0.3226,31099077.92,9928138.55
1557446400.0,2019-05-10,XRPUSD,0.2931,0.301,0.2903,0.2977,8217223.49,2433833.0
1557360000.0,2019-05-09,XRPUSD,0.297,0.2997,0.2901,0.2931,4493863.2,1324633.9
1557273600.0,2019-05-08,XRPUSD,0.2936,0.2989,0.2912,0.297,3852443.39,1139154.77
1557187200.0,2019-05-07,XRPUSD,0.3,0.304,0.3,0.3015,1765519.35,533956.78
1557100800.0,2019-05-06,XRPUSD,0.2973,0.3062,0.2916,0.3,7160349.28,2138205.03
1557014400.0,2019-05-05,XRPUSD,0.2998,0.3011,0.2955,0.2973,2960462.1,882995.91
1556928000.0,2019-05-04,XRPUSD,0.3021,0.3125,0.2946,0.2998,7385938.68,2226029.44
1556841600.0,2019-05-03,XRPUSD,0.2966,0.3074,0.2949,0.3021,7059520.62,2129234.87
1556755200.0,2019-05-02,XRPUSD,0.2992,0.3017,0.295,0.2966,3431215.42,1023173.44
1556668800.0,2019-05-01,XRPUSD,0.3051,0.309,0.2956,0.2992,6892426.56,2073275.98
1556582400.0,2019-04-30,XRPUSD,0.2879,0.3084,0.2876,0.3051,13053864.58,3947393.66
1556496000.0,2019-04-29,XRPUSD,0.2908,0.2949,0.2836,0.2879,7783059.1,2249800.0
1556409600.0,2019-04-28,XRPUSD,0.2922,0.2955,0.2876,0.2908,4073342.35,1187157.35
1556323200.0,2019-04-27,XRPUSD,0.2938,0.296,0.2903,0.2922,3449016.18,1007881.56
1556236800.0,2019-04-26,XRPUSD,0.2864,0.2953,0.2822,0.2938,9355391.03,2700663.18
1556150400.0,2019-04-25,XRPUSD,0.301,0.308,0.2796,0.2864,13324626.45,3903143.57
1556064000.0,2019-04-24,XRPUSD,0.3201,0.3215,0.2902,0.301,21875979.07,6604509.26
1555977600.0,2019-04-23,XRPUSD,0.3241,0.3283,0.3201,0.3201,7860715.13,2554047.38
1555891200.0,2019-04-22,XRPUSD,0.3218,0.3327,0.3185,0.3241,8078370.68,2630370.89
1555804800.0,2019-04-21,XRPUSD,0.3281,0.3296,0.3176,0.3218,7724450.04,2478071.14
1555718400.0,2019-04-20,XRPUSD,0.332,0.3344,0.3231,0.3281,4498640.58,1487259.29
1555632000.0,2019-04-19,XRPUSD,0.3365,0.3365,0.3272,0.332,4245799.54,1405509.08
1555545600.0,2019-04-18,XRPUSD,0.3353,0.3488,0.3338,0.3365,8526989.47,2896665.17
1555459200.0,2019-04-17,XRPUSD,0.3256,0.3419,0.3207,0.3353,17017680.92,5605211.02
1555372800.0,2019-04-16,XRPUSD,0.3193,0.3266,0.3159,0.3256,5531368.57,1778001.1
1555286400.0,2019-04-15,XRPUSD,0.3295,0.3326,0.3134,0.3193,7492364.87,2413557.66
1555200000.0,2019-04-14,XRPUSD,0.3261,0.331,0.322,0.3295,2658630.65,867227.76
1555113600.0,2019-04-13,XRPUSD,0.3256,0.3369,0.3225,0.3261,5217418.36,1714733.08
1555027200.0,2019-04-12,XRPUSD,0.3295,0.3303,0.318,0.3256,6871224.52,2227675.19
1554940800.0,2019-04-11,XRPUSD,0.3542,0.3548,0.322,0.3295,18844387.63,6319860.24
1554854400.0,2019-04-10,XRPUSD,0.35,0.3611,0.349,0.3542,6759783.64,2406435.22
1554768000.0,2019-04-09,XRPUSD,0.3588,0.3591,0.3487,0.35,5190583.09,1831573.03
1554681600.0,2019-04-08,XRPUSD,0.3629,0.3704,0.3495,0.3588,10966445.83,3941165.64
1554595200.0,2019-04-07,XRPUSD,0.3525,0.3659,0.3509,0.3629,6373919.49,2292863.39
1554508800.0,2019-04-06,XRPUSD,0.3637,0.3637,0.3476,0.3525,11433406.43,4072874.64
1554422400.0,2019-04-05,XRPUSD,0.3307,0.3791,0.3307,0.3637,28859553.26,10496377.95
1554336000.0,2019-04-04,XRPUSD,0.3421,0.3492,0.3256,0.3307,14951556.05,5041491.37
1554249600.0,2019-04-03,XRPUSD,0.3533,0.375,0.328,0.3421,40384213.3,14464849.98
1554163200.0,2019-04-02,XRPUSD,0.3121,0.36,0.311,0.3533,44820144.28,15081460.79
1554076800.0,2019-04-01,XRPUSD,0.3081,0.3134,0.3071,0.3121,3139744.47,976665.18
1552953600.0,2019-03-19,XRPUSD,0.313,0.3138,0.3127,0.3128,202267.7,63318.45
1552867200.0,2019-03-18,XRPUSD,0.3142,0.3182,0.3105,0.313,3897369.14,1221347.81
1552780800.0,2019-03-17,XRPUSD,0.3177,0.3177,0.3128,0.3142,2748480.47,864692.83
1552694400.0,2019-03-16,XRPUSD,0.3129,0.32,0.3024,0.3177,12358558.99,3911244.96
1552608000.0,2019-03-15,XRPUSD,0.3096,0.3155,0.3086,0.3129,3131293.3,977560.24
1552521600.0,2019-03-14,XRPUSD,0.3129,0.3145,0.306,0.3096,5885098.14,1819300.59
1552435200.0,2019-03-13,XRPUSD,0.3085,0.3246,0.3061,0.3129,8260509.44,2600232.57
1552348800.0,2019-03-12,XRPUSD,0.3088,0.3099,0.3044,0.3085,4247735.85,1306416.05
1552262400.0,2019-03-11,XRPUSD,0.3116,0.3129,0.307,0.3088,6449818.78,1987397.8
1552176000.0,2019-03-10,XRPUSD,0.312,0.3159,0.3077,0.3116,6429295.21,2000382.24
1552089600.0,2019-03-09,XRPUSD,0.3062,0.3167,0.3055,0.312,5149131.34,1608858.2
1552003200.0,2019-03-08,XRPUSD,0.3113,0.3141,0.302,0.3062,5874233.51,1810735.27
1551916800.0,2019-03-07,XRPUSD,0.3156,0.3177,0.3108,0.3113,7456015.96,2334231.62
1551830400.0,2019-03-06,XRPUSD,0.3142,0.3197,0.3088,0.3156,8595219.39,2701782.72
1551744000.0,2019-03-05,XRPUSD,0.3007,0.317,0.3002,0.3142,9081757.48,2821108.16
1551657600.0,2019-03-04,XRPUSD,0.3094,0.3105,0.2972,0.3007,8435190.2,2554906.77
1551571200.0,2019-03-03,XRPUSD,0.3131,0.3144,0.3067,0.3094,4464141.28,1384964.16
1551484800.0,2019-03-02,XRPUSD,0.3145,0.3164,0.3083,0.3131,4903326.64,1533254.35
1551398400.0,2019-03-01,XRPUSD,0.3127,0.3233,0.3103,0.3145,10982699.42,3489680.76
1551312000.0,2019-02-28,XRPUSD,0.3092,0.3157,0.3051,0.3127,9299314.06,2885964.75
1551225600.0,2019-02-27,XRPUSD,0.3153,0.3175,0.2981,0.3092,9913091.26,3062186.94
1551139200.0,2019-02-26,XRPUSD,0.3265,0.334,0.3123,0.3153,11983073.33,3827910.37
1551052800.0,2019-02-25,XRPUSD,0.2966,0.3389,0.296,0.3265,24791417.05,7976761.48
1550966400.0,2019-02-24,XRPUSD,0.3315,0.3419,0.2941,0.2966,25325637.51,7874977.48
1550880000.0,2019-02-23,XRPUSD,0.3191,0.3337,0.3158,0.3315,9329999.86,3039385.52
1550793600.0,2019-02-22,XRPUSD,0.317,0.3207,0.3128,0.3191,4993184.38,1585454.72
1550707200.0,2019-02-21,XRPUSD,0.3293,0.33,0.3138,0.317,11158724.58,3549654.18
1550620800.0,2019-02-20,XRPUSD,0.3212,0.3335,0.3165,0.3293,11741767.6,3818361.52
1550534400.0,2019-02-19,XRPUSD,0.3195,0.346,0.318,0.3212,21906117.94,7256808.74
1550448000.0,2019-02-18,XRPUSD,0.3,0.3285,0.2976,0.3195,22477104.28,7029221.16
1550361600.0,2019-02-17,XRPUSD,0.298,0.3035,0.294,0.3,6020347.18,1798180.41
1550275200.0,2019-02-16,XRPUSD,0.2989,0.3004,0.2972,0.298,3222022.63,963750.11
1550188800.0,2019-02-15,XRPUSD,0.2978,0.3035,0.2937,0.2989,6351871.64,1892153.11
1550102400.0,2019-02-14,XRPUSD,0.301,0.3023,0.2971,0.2978,4880256.56,1463988.95
1550016000.0,2019-02-13,XRPUSD,0.3011,0.3094,0.2978,0.301,7845375.6,2373523.0
1549929600.0,2019-02-12,XRPUSD,0.2987,0.304,0.2939,0.3011,8362374.22,2496880.63
1549843200.0,2019-02-11,XRPUSD,0.3068,0.3074,0.2977,0.2987,5327991.23,1599552.15
1549756800.0,2019-02-10,XRPUSD,0.309,0.309,0.296,0.3068,9175051.22,2763590.45
1549670400.0,2019-02-09,XRPUSD,0.3082,0.3125,0.3043,0.309,8979591.55,2768870.15
1549584000.0,2019-02-08,XRPUSD,0.2883,0.3199,0.2863,0.3082,18868470.56,5722065.7
1549497600.0,2019-02-07,XRPUSD,0.2862,0.2905,0.2852,0.2883,5081270.15,1463808.59
1549411200.0,2019-02-06,XRPUSD,0.2958,0.2973,0.285,0.2862,12239293.53,3545726.26
1549324800.0,2019-02-05,XRPUSD,0.2948,0.2988,0.2928,0.2958,3803028.63,1121082.36
1549238400.0,2019-02-04,XRPUSD,0.2984,0.3016,0.2938,0.2948,4413500.14,1314672.02
1549152000.0,2019-02-03,XRPUSD,0.3068,0.309,0.294,0.2984,5059869.39,1524444.17
1549065600.0,2019-02-02,XRPUSD,0.304,0.3111,0.3018,0.3068,4942766.66,1507799.83
