Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1548388800000,2019-01-25 04:00:00,ZECUSD,53.25,53.25,51.69,52.12,881.92200958
1548302400000,2019-01-24 04:00:00,ZECUSD,51.6,53.33,51.6,53.25,2595.6698372
1548216000000,2019-01-23 04:00:00,ZECUSD,52.47,52.71,51.34,51.6,3119.081917
1548129600000,2019-01-22 04:00:00,ZECUSD,51.59,53.61,49.97,52.47,3903.70108701
1548043200000,2019-01-21 04:00:00,ZECUSD,52.35,52.37,51.09,51.59,1782.98696248
1547956800000,2019-01-20 04:00:00,ZECUSD,53.92,53.92,51.03,52.35,983.77271391
1547870400000,2019-01-19 04:00:00,ZECUSD,53.2,54.43,52.61,53.92,906.6458253
1547784000000,2019-01-18 04:00:00,ZECUSD,53.53,53.53,52.49,53.2,43.73017011
1547697600000,2019-01-17 04:00:00,ZECUSD,52.48,54.1,52.36,53.53,5696.01436466
1547611200000,2019-01-16 04:00:00,ZECUSD,53.3,54.48,52.22,52.48,4142.10981435
1547524800000,2019-01-15 04:00:00,ZECUSD,54.9,55.08,52.57,53.3,4027.98521854
1547438400000,2019-01-14 04:00:00,ZECUSD,52.93,56.88,52.78,54.9,3268.91115583
1547352000000,2019-01-13 04:00:00,ZECUSD,56.06,56.28,52.02,52.93,1126.66420391
1547265600000,2019-01-12 04:00:00,ZECUSD,54.96,56.55,54.4,56.06,327.37782319
1547179200000,2019-01-11 04:00:00,ZECUSD,57.9,58.71,54.44,54.96,10729.66703651
1547092800000,2019-01-10 04:00:00,ZECUSD,60.22,60.32,52.02,57.9,13700.57795504
1547006400000,2019-01-09 04:00:00,ZECUSD,60.82,61.65,59.1,60.22,2628.462144
1546920000000,2019-01-08 04:00:00,ZECUSD,59.63,62.09,58.82,60.82,8532.72200432
1546833600000,2019-01-07 04:00:00,ZECUSD,60.98,61.19,59.26,59.63,2237.43427547
1546747200000,2019-01-06 04:00:00,ZECUSD,57.6,62.8,56.0,60.98,7687.36730859
1546660800000,2019-01-05 04:00:00,ZECUSD,59.11,59.86,56.32,57.6,2025.34690083
1546574400000,2019-01-04 04:00:00,ZECUSD,57.54,59.52,57.54,59.11,79.319834
1546488000000,2019-01-03 04:00:00,ZECUSD,59.81,60.21,56.65,57.54,2443.3044997
1546401600000,2019-01-02 04:00:00,ZECUSD,57.79,61.82,57.22,59.81,3194.63313641
1546315200000,2019-01-01 04:00:00,ZECUSD,54.8,59.5,54.06,57.79,10520.04252488
1546228800000,2018-12-31 04:00:00,ZECUSD,58.22,58.67,53.53,54.8,8053.55340357
1546142400000,2018-12-30 04:00:00,ZECUSD,59.0,60.73,57.75,58.22,2293.08055584
1546056000000,2018-12-29 04:00:00,ZECUSD,62.0,63.06,58.0,59.0,2645.45223066
1545969600000,2018-12-28 04:00:00,ZECUSD,55.18,63.1,54.74,62.0,8010.34430432
1545883200000,2018-12-27 04:00:00,ZECUSD,59.52,59.63,54.64,55.18,2500.07990753
1545796800000,2018-12-26 04:00:00,ZECUSD,61.89,62.27,57.87,59.52,1727.9353515
1545710400000,2018-12-25 04:00:00,ZECUSD,60.47,62.44,58.85,61.89,2783.73347975
1545624000000,2018-12-24 04:00:00,ZECUSD,68.45,71.4,59.85,60.47,3606.05398657
1545537600000,2018-12-23 04:00:00,ZECUSD,65.55,68.88,63.08,68.45,2685.47955668
1545451200000,2018-12-22 04:00:00,ZECUSD,60.18,65.55,59.16,65.55,2010.99959297
1545364800000,2018-12-21 04:00:00,ZECUSD,62.21,65.34,59.13,60.18,3362.71916782
1545278400000,2018-12-20 04:00:00,ZECUSD,56.84,65.78,56.04,62.21,8190.82168553
1545192000000,2018-12-19 04:00:00,ZECUSD,59.25,61.41,55.56,56.84,5206.58825845
1545105600000,2018-12-18 04:00:00,ZECUSD,55.72,59.95,53.39,59.25,5090.56626973
1545019200000,2018-12-17 04:00:00,ZECUSD,50.85,57.03,50.52,55.72,6646.19098452
1544932800000,2018-12-16 04:00:00,ZECUSD,50.96,52.6,49.52,50.85,3320.12162862
1544846400000,2018-12-15 04:00:00,ZECUSD,48.64,51.2,47.65,50.96,1690.73319415
1544760000000,2018-12-14 04:00:00,ZECUSD,50.64,51.06,47.74,48.64,5969.25612908
1544673600000,2018-12-13 04:00:00,ZECUSD,53.4,53.54,49.57,50.64,10040.07077151
1544587200000,2018-12-12 04:00:00,ZECUSD,52.98,56.93,52.75,53.4,7656.25693002
1544500800000,2018-12-11 04:00:00,ZECUSD,54.92,55.5,51.77,52.98,5705.36570775
1544414400000,2018-12-10 04:00:00,ZECUSD,59.17,59.17,54.03,54.92,3891.74048983
1544328000000,2018-12-09 04:00:00,ZECUSD,56.45,60.22,56.45,59.17,1068.622346
1544241600000,2018-12-08 04:00:00,ZECUSD,53.13,59.1,52.73,56.45,4999.74466857
1544155200000,2018-12-07 04:00:00,ZECUSD,53.13,53.13,53.13,53.13,0.0
1544068800000,2018-12-06 04:00:00,ZECUSD,64.87,67.72,52.51,53.13,30013.42576532
1543982400000,2018-12-05 04:00:00,ZECUSD,72.4,73.24,64.4,64.87,20285.44855765
1543896000000,2018-12-04 04:00:00,ZECUSD,70.05,78.0,68.53,72.4,5789.02613401
1543809600000,2018-12-03 04:00:00,ZECUSD,76.76,77.32,67.88,70.05,6875.574365
1543723200000,2018-12-02 04:00:00,ZECUSD,79.54,80.24,74.73,76.76,2704.36830485
1543636800000,2018-12-01 04:00:00,ZECUSD,78.89,82.2,78.0,79.54,1248.41207245
1543550400000,2018-11-30 04:00:00,ZECUSD,87.51,88.47,75.56,78.89,8255.22602788
1543464000000,2018-11-29 04:00:00,ZECUSD,79.06,97.0,78.1,87.51,20999.81204334
1543377600000,2018-11-28 04:00:00,ZECUSD,74.24,83.62,72.8,79.06,19454.79927537
1543291200000,2018-11-27 04:00:00,ZECUSD,64.2,78.3,62.01,74.24,27229.16959257
1543204800000,2018-11-26 04:00:00,ZECUSD,68.98,72.53,61.0,64.2,9327.92845588
1543118400000,2018-11-25 04:00:00,ZECUSD,60.03,72.69,58.75,68.98,12701.92523152
1543032000000,2018-11-24 04:00:00,ZECUSD,77.11,77.54,60.0,60.03,7934.69277085
1542945600000,2018-11-23 04:00:00,ZECUSD,74.54,81.24,73.75,77.11,5149.55033395
1542859200000,2018-11-22 04:00:00,ZECUSD,83.16,84.13,73.78,74.54,6160.65247876
1542772800000,2018-11-21 04:00:00,ZECUSD,82.98,87.78,80.0,83.16,4892.35211043
1542686400000,2018-11-20 04:00:00,ZECUSD,97.21,97.21,77.17,82.98,27904.39187254
1542600000000,2018-11-19 04:00:00,ZECUSD,112.32,112.32,93.5,97.21,19702.70802969
1542513600000,2018-11-18 04:00:00,ZECUSD,110.46,115.23,108.37,112.32,4930.421391
1542427200000,2018-11-17 04:00:00,ZECUSD,105.08,111.6,103.91,110.46,514.52755131
1542340800000,2018-11-16 04:00:00,ZECUSD,110.18,110.18,104.6,105.08,50.832546
1542254400000,2018-11-15 04:00:00,ZECUSD,106.0,110.46,97.3,110.18,9783.11872134
1542168000000,2018-11-14 04:00:00,ZECUSD,126.46,126.94,100.45,106.0,21922.81258218
1542081600000,2018-11-13 04:00:00,ZECUSD,131.65,134.27,125.0,126.46,5757.41150634
1541995200000,2018-11-12 04:00:00,ZECUSD,126.97,136.37,123.1,131.65,6685.8481264
1541908800000,2018-11-11 04:00:00,ZECUSD,130.09,130.8,126.37,126.97,998.89147168
1541822400000,2018-11-10 04:00:00,ZECUSD,131.25,136.99,127.01,130.09,560.00030231
1541736000000,2018-11-09 04:00:00,ZECUSD,134.5,134.92,131.12,131.25,3.240706
1541649600000,2018-11-08 04:00:00,ZECUSD,128.0,139.23,126.86,134.5,12708.97892842
1541563200000,2018-11-07 04:00:00,ZECUSD,131.95,131.95,125.01,128.0,9751.40375349
1541476800000,2018-11-06 04:00:00,ZECUSD,121.25,132.28,121.25,131.95,8528.77422187
1541390400000,2018-11-05 04:00:00,ZECUSD,119.33,123.89,117.8,121.25,6787.76052809
1541304000000,2018-11-04 04:00:00,ZECUSD,116.11,121.69,115.94,119.33,1445.81992504
1541217600000,2018-11-03 04:00:00,ZECUSD,117.23,117.23,115.22,116.11,537.27845657
1541131200000,2018-11-02 04:00:00,ZECUSD,116.19,119.4,115.2,117.23,3439.81058226
1541044800000,2018-11-01 04:00:00,ZECUSD,114.97,116.5,114.01,116.19,2908.17112056
1540958400000,2018-10-31 04:00:00,ZECUSD,114.35,116.26,112.74,114.97,4036.45793557
1540872000000,2018-10-30 04:00:00,ZECUSD,114.85,115.15,113.63,114.35,5764.7787893
1540785600000,2018-10-29 04:00:00,ZECUSD,121.86,122.44,112.0,114.85,3244.10508709
1540699200000,2018-10-28 04:00:00,ZECUSD,119.02,122.26,118.72,121.86,551.0057554
1540612800000,2018-10-27 04:00:00,ZECUSD,121.01,121.01,117.5,119.02,1078.42391658
1540526400000,2018-10-26 04:00:00,ZECUSD,122.6,122.6,116.01,121.01,5282.08473831
1540440000000,2018-10-25 04:00:00,ZECUSD,125.69,126.52,122.3,122.6,5017.98134148
1540353600000,2018-10-24 04:00:00,ZECUSD,119.42,127.76,119.13,125.69,4267.55226156
1540267200000,2018-10-23 04:00:00,ZECUSD,120.5,121.45,118.0,119.42,1931.4693235
1540180800000,2018-10-22 04:00:00,ZECUSD,122.81,123.15,119.61,120.5,1482.10403592
1540094400000,2018-10-21 04:00:00,ZECUSD,123.48,124.62,121.46,122.81,1802.2056814
1540008000000,2018-10-20 04:00:00,ZECUSD,115.1,115.1,115.1,115.1,0.0
1539921600000,2018-10-19 04:00:00,ZECUSD,115.1,115.1,115.1,115.1,0.0
1539835200000,2018-10-18 04:00:00,ZECUSD,117.74,120.48,115.1,115.1,2072.30774959
1539748800000,2018-10-17 04:00:00,ZECUSD,111.73,119.3,111.19,117.74,5485.13258587
1539662400000,2018-10-16 04:00:00,ZECUSD,109.37,113.36,108.7,111.73,1787.26266495
1539576000000,2018-10-15 04:00:00,ZECUSD,106.03,118.09,105.37,109.37,20196.36625898
1539489600000,2018-10-14 04:00:00,ZECUSD,109.33,110.46,105.78,106.03,1042.92646647
1539403200000,2018-10-13 04:00:00,ZECUSD,107.95,109.41,107.27,109.41,196.695697
1539316800000,2018-10-12 04:00:00,ZECUSD,107.95,107.95,107.95,107.95,0.0
1539230400000,2018-10-11 04:00:00,ZECUSD,114.59,114.59,106.99,107.95,4509.06900537
1539144000000,2018-10-10 04:00:00,ZECUSD,123.79,124.8,112.41,114.59,4118.57201995
1539057600000,2018-10-09 04:00:00,ZECUSD,127.0,127.97,123.79,123.79,2448.41957191
1538971200000,2018-10-08 04:00:00,ZECUSD,124.22,128.81,123.28,127.0,3057.92885404
1538884800000,2018-10-07 04:00:00,ZECUSD,124.63,125.02,122.95,124.22,192.91935373
1538798400000,2018-10-06 04:00:00,ZECUSD,125.8,126.6,123.53,124.63,390.27442961
1538712000000,2018-10-05 04:00:00,ZECUSD,125.0,126.43,125.0,125.8,122.409
1538625600000,2018-10-04 04:00:00,ZECUSD,123.34,125.01,121.81,125.0,1200.15678754
1538539200000,2018-10-03 04:00:00,ZECUSD,121.03,123.76,120.2,123.34,3463.41271682
1538452800000,2018-10-02 04:00:00,ZECUSD,126.61,126.84,120.3,121.03,3250.68152893
1538366400000,2018-10-01 04:00:00,ZECUSD,132.66,132.66,125.75,126.61,1307.44076926
1538280000000,2018-09-30 04:00:00,ZECUSD,131.51,133.46,127.5,132.66,560.01803547
1538193600000,2018-09-29 04:00:00,ZECUSD,134.21,135.48,130.36,131.51,713.26834313
1538107200000,2018-09-28 04:00:00,ZECUSD,141.89,141.89,141.89,141.89,0.0
1538020800000,2018-09-27 04:00:00,ZECUSD,135.84,144.77,133.13,141.89,4236.96836224
1537934400000,2018-09-26 04:00:00,ZECUSD,128.9,143.77,128.42,135.84,6517.36059727
1537848000000,2018-09-25 04:00:00,ZECUSD,133.8,137.91,125.98,128.9,5384.71368269
1537761600000,2018-09-24 04:00:00,ZECUSD,133.06,147.06,124.98,133.8,10873.05166057
1537675200000,2018-09-23 04:00:00,ZECUSD,127.96,135.01,126.61,133.06,2156.66358865
1537588800000,2018-09-22 04:00:00,ZECUSD,125.25,127.96,120.0,127.96,774.13698501
1537502400000,2018-09-21 04:00:00,ZECUSD,120.2,128.93,119.0,125.25,4545.88821163
1537416000000,2018-09-20 04:00:00,ZECUSD,113.98,121.15,112.21,120.2,1736.27641766
1537329600000,2018-09-19 04:00:00,ZECUSD,113.17,115.99,109.5,113.98,2184.59674747
1537243200000,2018-09-18 04:00:00,ZECUSD,106.98,113.63,106.07,113.17,2297.73827605
1537156800000,2018-09-17 04:00:00,ZECUSD,118.39,118.39,106.09,106.98,2135.63991761
1537070400000,2018-09-16 04:00:00,ZECUSD,118.03,120.33,116.05,118.39,871.42051616
1536984000000,2018-09-15 04:00:00,ZECUSD,120.37,120.37,118.58,118.58,101.983237
1536897600000,2018-09-14 04:00:00,ZECUSD,120.37,120.37,120.37,120.37,0.0
1536811200000,2018-09-13 04:00:00,ZECUSD,114.0,123.97,111.39,120.37,6179.87832371
1536724800000,2018-09-12 04:00:00,ZECUSD,105.85,114.88,100.02,114.0,4769.25625525
1536638400000,2018-09-11 04:00:00,ZECUSD,118.37,118.37,105.85,105.85,2589.63804775
1536552000000,2018-09-10 04:00:00,ZECUSD,121.16,121.24,115.8,118.37,1232.31783768
1536465600000,2018-09-09 04:00:00,ZECUSD,117.4,117.4,117.4,117.4,0.0
1536379200000,2018-09-08 04:00:00,ZECUSD,126.86,133.86,115.01,117.4,1218.04124253
1536292800000,2018-09-07 04:00:00,ZECUSD,132.63,132.63,125.0,126.86,1330.65162303
1536206400000,2018-09-06 04:00:00,ZECUSD,127.1,133.38,124.8,132.63,2318.18492244
1536120000000,2018-09-05 04:00:00,ZECUSD,157.88,158.08,120.67,127.1,4824.24421055
1536033600000,2018-09-04 04:00:00,ZECUSD,156.22,159.83,154.85,157.88,1223.90127359
1535947200000,2018-09-03 04:00:00,ZECUSD,152.28,161.12,149.6,156.22,1016.49977655
1535860800000,2018-09-02 04:00:00,ZECUSD,155.48,157.52,151.0,152.28,658.10235673
1535774400000,2018-09-01 04:00:00,ZECUSD,151.84,160.0,150.81,155.48,922.21207911
1535688000000,2018-08-31 04:00:00,ZECUSD,147.08,153.1,141.84,151.84,2839.7016674
1535601600000,2018-08-30 04:00:00,ZECUSD,149.61,152.01,144.73,147.08,3594.23398469
1535515200000,2018-08-29 04:00:00,ZECUSD,151.71,155.15,148.0,149.61,1615.24197078
1535428800000,2018-08-28 04:00:00,ZECUSD,148.61,156.7,147.6,151.71,3547.10808858
1535342400000,2018-08-27 04:00:00,ZECUSD,134.41,156.89,134.41,148.61,12136.33234008
1535256000000,2018-08-26 04:00:00,ZECUSD,135.46,136.64,133.26,134.41,656.25498692
1535169600000,2018-08-25 04:00:00,ZECUSD,138.86,140.52,135.0,135.46,630.23853369
1535083200000,2018-08-24 04:00:00,ZECUSD,130.58,144.0,129.93,138.86,2383.50281722
1534996800000,2018-08-23 04:00:00,ZECUSD,128.34,133.55,127.35,130.58,2225.00408185
1534910400000,2018-08-22 04:00:00,ZECUSD,139.92,140.27,124.0,128.34,4392.61809767
1534824000000,2018-08-21 04:00:00,ZECUSD,128.0,145.58,128.0,139.92,3543.55542275
1534737600000,2018-08-20 04:00:00,ZECUSD,142.77,142.77,128.0,128.0,2586.97071387
1534651200000,2018-08-19 04:00:00,ZECUSD,139.7,146.69,139.66,142.77,453.75410899
1534564800000,2018-08-18 04:00:00,ZECUSD,149.68,149.68,139.01,139.7,556.98152064
1534478400000,2018-08-17 04:00:00,ZECUSD,142.79,154.38,141.74,149.68,4340.39944895
1534392000000,2018-08-16 04:00:00,ZECUSD,135.93,143.04,135.38,142.79,4201.08893685
1534305600000,2018-08-15 04:00:00,ZECUSD,140.22,145.0,134.74,135.93,5595.45926671
1534219200000,2018-08-14 04:00:00,ZECUSD,131.0,142.49,124.3,140.22,10123.13430635
1534132800000,2018-08-13 04:00:00,ZECUSD,157.62,162.61,120.59,131.0,6656.05244886
1534046400000,2018-08-12 04:00:00,ZECUSD,159.45,162.93,156.0,157.62,661.88002304
1533960000000,2018-08-11 04:00:00,ZECUSD,171.6,171.6,158.5,158.5,3.734
1533873600000,2018-08-10 04:00:00,ZECUSD,171.6,171.6,171.6,171.6,0.0
1533787200000,2018-08-09 04:00:00,ZECUSD,162.78,177.04,157.21,171.6,3667.79561353
1533700800000,2018-08-08 04:00:00,ZECUSD,171.45,172.62,156.73,162.78,9877.0302762
1533614400000,2018-08-07 04:00:00,ZECUSD,181.71,191.71,171.2,171.45,9362.91767724
1533528000000,2018-08-06 04:00:00,ZECUSD,183.44,186.25,175.1,181.71,12513.17445474
1533441600000,2018-08-05 04:00:00,ZECUSD,174.99,186.0,174.99,183.44,2912.18634301
1533355200000,2018-08-04 04:00:00,ZECUSD,188.04,189.99,171.45,174.99,1214.74443503
1533268800000,2018-08-03 04:00:00,ZECUSD,198.42,198.42,198.42,198.42,0.0
1533182400000,2018-08-02 04:00:00,ZECUSD,198.42,198.42,198.42,198.42,0.0
1533096000000,2018-08-01 04:00:00,ZECUSD,201.11,206.3,193.31,198.42,1552.83689978
1533009600000,2018-07-31 04:00:00,ZECUSD,211.74,212.33,196.0,201.11,5199.28309208
1532923200000,2018-07-30 04:00:00,ZECUSD,215.87,219.93,201.1,211.74,2552.77985418
1532836800000,2018-07-29 04:00:00,ZECUSD,223.5,223.5,214.34,215.87,1874.55449487
1532750400000,2018-07-28 04:00:00,ZECUSD,218.03,223.59,218.03,222.0,9.0728
1532664000000,2018-07-27 04:00:00,ZECUSD,218.03,218.03,218.03,218.03,0.0
1532577600000,2018-07-26 04:00:00,ZECUSD,223.87,228.76,216.0,218.03,5004.94625541
1532491200000,2018-07-25 04:00:00,ZECUSD,218.37,228.75,210.22,223.87,3494.92023579
1532404800000,2018-07-24 04:00:00,ZECUSD,191.19,225.81,190.77,218.37,6853.92523359
1532318400000,2018-07-23 04:00:00,ZECUSD,194.61,207.9,188.33,191.19,4174.84385077
1532232000000,2018-07-22 04:00:00,ZECUSD,188.08,199.99,180.92,194.61,1440.85588259
1532145600000,2018-07-21 04:00:00,ZECUSD,183.13,193.91,180.86,188.08,550.34650648
1532059200000,2018-07-20 04:00:00,ZECUSD,197.03,198.45,176.58,183.13,3799.31225385
1531972800000,2018-07-19 04:00:00,ZECUSD,207.74,214.19,196.12,197.03,1474.12530273
1531886400000,2018-07-18 04:00:00,ZECUSD,223.09,224.73,200.01,207.74,3327.43301355
1531800000000,2018-07-17 04:00:00,ZECUSD,185.35,228.0,181.05,223.09,11775.01904515
1531713600000,2018-07-16 04:00:00,ZECUSD,173.77,190.0,171.0,185.35,3470.72098642
1531627200000,2018-07-15 04:00:00,ZECUSD,173.16,178.8,173.09,173.77,912.87722642
1531540800000,2018-07-14 04:00:00,ZECUSD,155.23,177.37,155.23,170.76,200.27507118
1531454400000,2018-07-13 04:00:00,ZECUSD,155.23,155.23,155.23,155.23,0.0
1531368000000,2018-07-12 04:00:00,ZECUSD,156.5,156.5,150.0,155.23,601.4475572
1531281600000,2018-07-11 04:00:00,ZECUSD,159.4,160.88,155.0,156.5,2538.78511527
1531195200000,2018-07-10 04:00:00,ZECUSD,166.47,166.62,156.1,159.4,1812.9952019
1531108800000,2018-07-09 04:00:00,ZECUSD,173.28,173.28,166.0,166.47,855.88318542
1531022400000,2018-07-08 04:00:00,ZECUSD,174.12,177.04,172.24,173.28,319.00593653
1530936000000,2018-07-07 04:00:00,ZECUSD,173.95,176.08,168.8,174.12,959.62331279
1530849600000,2018-07-06 04:00:00,ZECUSD,177.4,177.4,177.4,177.4,0.0
1530763200000,2018-07-05 04:00:00,ZECUSD,183.12,183.71,172.49,177.4,769.47696694
1530676800000,2018-07-04 04:00:00,ZECUSD,176.49,187.0,176.21,183.12,696.99547449
1530590400000,2018-07-03 04:00:00,ZECUSD,192.0,193.59,175.0,176.49,1331.9307085
1530504000000,2018-07-02 04:00:00,ZECUSD,169.0,196.67,165.1,192.0,3496.08685638
1530417600000,2018-07-01 04:00:00,ZECUSD,169.9,173.0,167.79,169.0,332.29906779
1530331200000,2018-06-30 04:00:00,ZECUSD,167.21,176.0,167.21,169.9,983.50342436
1530244800000,2018-06-29 04:00:00,ZECUSD,153.36,172.37,150.53,167.21,1676.80408172
1530158400000,2018-06-28 04:00:00,ZECUSD,161.17,164.64,152.32,153.36,1589.99606571
1530072000000,2018-06-27 04:00:00,ZECUSD,160.01,169.17,157.19,161.17,1110.10955506
1529985600000,2018-06-26 04:00:00,ZECUSD,175.68,177.38,158.62,160.01,2172.82139477
1529899200000,2018-06-25 04:00:00,ZECUSD,165.31,180.65,163.75,175.68,2438.9263898
1529812800000,2018-06-24 04:00:00,ZECUSD,167.0,167.92,153.52,165.31,1773.17839873
1529726400000,2018-06-23 04:00:00,ZECUSD,166.93,181.72,165.28,167.0,884.43618627
1529640000000,2018-06-22 04:00:00,ZECUSD,185.95,186.0,161.34,166.93,1794.50051227
1529553600000,2018-06-21 04:00:00,ZECUSD,197.66,197.66,197.66,197.66,0.0
1529467200000,2018-06-20 04:00:00,ZECUSD,192.76,197.66,190.01,197.66,1874.0968229
1529380800000,2018-06-19 04:00:00,ZECUSD,194.48,200.0,192.76,192.76,2329.05309569
1529294400000,2018-06-18 04:00:00,ZECUSD,183.02,205.0,182.25,194.48,1255.51728811
1529208000000,2018-06-17 04:00:00,ZECUSD,191.2,191.2,183.02,183.02,456.29317545
1529121600000,2018-06-16 04:00:00,ZECUSD,189.25,192.15,185.69,191.2,210.63343444
1529035200000,2018-06-15 04:00:00,ZECUSD,193.31,201.02,189.25,189.25,1446.50489599
1528948800000,2018-06-14 04:00:00,ZECUSD,191.8,202.18,187.93,193.31,2096.47752682
1528862400000,2018-06-13 04:00:00,ZECUSD,195.43,197.78,174.02,191.8,3874.61579072
1528776000000,2018-06-12 04:00:00,ZECUSD,205.79,212.0,189.91,195.43,2515.45330983
1528689600000,2018-06-11 04:00:00,ZECUSD,201.45,207.39,193.06,205.79,2802.60638155
1528603200000,2018-06-10 04:00:00,ZECUSD,218.0,226.31,198.0,201.45,2603.70575861
1528516800000,2018-06-09 04:00:00,ZECUSD,238.41,239.6,218.0,218.0,901.08362882
1528430400000,2018-06-08 04:00:00,ZECUSD,237.23,241.12,230.65,238.41,1197.24888716
1528344000000,2018-06-07 04:00:00,ZECUSD,238.99,239.84,232.3,237.23,1435.11129974
1528257600000,2018-06-06 04:00:00,ZECUSD,238.22,241.0,226.96,238.99,2055.70422991
1528171200000,2018-06-05 04:00:00,ZECUSD,231.36,241.02,227.0,238.22,2159.42919216
1528084800000,2018-06-04 04:00:00,ZECUSD,248.73,249.66,230.25,231.36,1735.55885941
1527998400000,2018-06-03 04:00:00,ZECUSD,249.74,259.14,248.24,248.73,868.51317216
1527912000000,2018-06-02 04:00:00,ZECUSD,240.44,258.0,239.89,249.74,785.71112102
1527825600000,2018-06-01 04:00:00,ZECUSD,238.49,241.25,234.03,240.44,709.97894407
1527739200000,2018-05-31 04:00:00,ZECUSD,239.5,248.18,237.58,238.49,1166.79988769
1527652800000,2018-05-30 04:00:00,ZECUSD,252.53,254.99,234.13,239.5,1476.66048266
1527566400000,2018-05-29 04:00:00,ZECUSD,230.04,261.56,219.0,252.53,2918.06800679
1527480000000,2018-05-28 04:00:00,ZECUSD,260.12,261.0,219.13,230.04,2971.08716263
1527393600000,2018-05-27 04:00:00,ZECUSD,264.62,265.85,258.01,260.12,874.67573554
1527307200000,2018-05-26 04:00:00,ZECUSD,276.49,284.99,263.51,264.62,850.41286849
1527220800000,2018-05-25 04:00:00,ZECUSD,294.41,298.43,274.25,276.49,802.29941219
1527134400000,2018-05-24 04:00:00,ZECUSD,290.63,300.13,268.12,294.41,3500.05480165
1527048000000,2018-05-23 04:00:00,ZECUSD,325.93,331.97,275.01,290.63,3687.60087619
1526961600000,2018-05-22 04:00:00,ZECUSD,0.0,351.99,0.0,325.93,6170.70681974
